record_id,route_id,observed_at,forecast_date,route_distance_km,historical_volume_7d_ton,historical_volume_30d_ton,bookings_7d,vessel_capacity_ton,commodity_index,is_holiday,port_congestion,weather_risk,fuel_price_index,economic_activity_index,lead_time_days,forecast_horizon_days,is_synthetic,provenance,demand_volume_ton,target_definition_version,dataset_version
32c5fc05-7fc2-508a-9ff3-5b32f37e799d,51a8bdf4-6745-5e6f-b619-e81a626517c7,2024-06-07T08:00:00+00:00,2024-07-07T08:00:00+00:00,592.801,1745.964,7910.495,156,965.438,1.079566,0,0.382685,0.123101,1.064088,1.057469,8.02,30,True,opticargo-synthetic-demand-forecast-generator-v1,4915.978,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
3ee9ea60-c9b2-51c2-ad29-c7de96962f73,ed23bd0c-4fc0-5c24-a23c-dfe1346c6299,2024-06-07T14:00:00+00:00,2024-06-14T14:00:00+00:00,1428.736,1828.637,7590.778,157,1904.188,0.942861,0,0.19135,0.219277,1.045849,1.041494,8.924,7,True,opticargo-synthetic-demand-forecast-generator-v1,1612.351,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
397db5c1-ea05-52af-bfe8-20682dbf6d59,3bd54683-2e51-50a1-9e4e-bd346e7095c6,2024-06-07T18:00:00+00:00,2024-06-14T18:00:00+00:00,2241.342,2237.185,8423.402,173,2319.745,1.088284,0,0.234635,0.041175,1.199417,1.0762,5.189,7,True,opticargo-synthetic-demand-forecast-generator-v1,2869.6,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
c5e3c8d6-01f1-5ed6-9a73-e63dc07bdda1,0ec4c9e8-9a2b-52ad-874e-c4bb8d13b3ad,2024-06-08T02:00:00+00:00,2024-06-11T02:00:00+00:00,1183.151,1738.756,7513.676,241,909.565,0.945348,1,0.343611,0.194606,1.350019,0.990912,7.644,3,True,opticargo-synthetic-demand-forecast-generator-v1,938.621,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
ec7787a6-dbbe-5e8a-956e-64912df628fa,7b8bea68-0501-5afd-8fea-7ed20a616038,2024-06-08T10:00:00+00:00,2024-06-15T10:00:00+00:00,2168.7,1889.755,8350.109,138,576.805,1.343891,1,0.532422,0.530559,1.251112,0.81766,1.127,7,True,opticargo-synthetic-demand-forecast-generator-v1,802.634,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
3e03df11-ac79-5173-b085-1fc1fffbf41e,a415d4ad-6bdd-5dbe-981b-31706383380e,2024-06-08T12:00:00+00:00,2024-06-15T12:00:00+00:00,373.866,1741.049,8089.822,126,1329.801,0.902684,1,0.157219,0.008998,1.023407,1.051366,6.295,7,True,opticargo-synthetic-demand-forecast-generator-v1,1890.808,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
96f8b06b-cc87-5565-b737-cf2f3e593eba,35b3c613-545f-5005-946a-d8e90cfffa6d,2024-06-08T19:00:00+00:00,2024-07-08T19:00:00+00:00,1833.263,2374.493,10184.503,177,1618.361,0.989325,1,0.132805,0.227198,1.000816,1.032234,18.017,30,True,opticargo-synthetic-demand-forecast-generator-v1,11261.563,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
9cdf542b-1b17-5a61-a826-efc78a2f34ae,446108d4-03a4-59f5-a7d7-88c29796fb04,2024-06-09T05:00:00+00:00,2024-06-16T05:00:00+00:00,1775.256,167.011,787.295,29,437.802,0.774498,1,0.341152,0.298824,1.217786,0.920078,12.2,7,True,opticargo-synthetic-demand-forecast-generator-v1,237.471,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
4c75d6d5-bada-571a-9dad-7d6b640ca5cf,a21264d9-706b-522c-952a-6cd3b941b222,2024-06-09T07:00:00+00:00,2024-06-23T07:00:00+00:00,2447.959,319.518,1361.499,43,569.86,0.993627,1,0.191864,0.243558,1.148508,1.179716,13.261,14,True,opticargo-synthetic-demand-forecast-generator-v1,594.665,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
3e3c750a-2a38-5d75-b2ff-39e198e447b0,ab97b5ca-58a1-5151-8c09-376243728d75,2024-06-09T12:00:00+00:00,2024-06-16T12:00:00+00:00,1843.272,315.662,1246.384,27,179.727,1.062174,1,0.317768,0.62378,1.063316,1.092415,2.094,7,True,opticargo-synthetic-demand-forecast-generator-v1,240.981,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
acfbf35d-9f9a-5969-9c3b-fe5cb70f5c46,16a3ae30-cbfc-555b-bd01-8761800d967c,2024-06-09T18:00:00+00:00,2024-06-23T18:00:00+00:00,227.411,230.741,999.672,14,2108.344,0.76599,1,0.255078,0.39556,0.951614,0.959826,13.956,14,True,opticargo-synthetic-demand-forecast-generator-v1,441.083,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
e63ca191-b2f1-56e2-8e96-2da0ed7f04ab,260c337f-47e1-5a51-8a5e-4b56e179ba6a,2024-06-10T05:00:00+00:00,2024-06-13T05:00:00+00:00,1057.261,248.364,1246.728,30,2290.776,0.983293,0,0.343249,0.336738,0.982467,0.944478,14.472,3,True,opticargo-synthetic-demand-forecast-generator-v1,169.008,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
de435dba-7f62-50bc-8548-55f0f0f82b42,21ff5934-902a-509f-901f-cfa81317f3be,2024-06-10T08:00:00+00:00,2024-06-17T08:00:00+00:00,193.201,305.205,1329.398,42,1564.92,0.992374,0,0.188616,0.169284,1.132401,0.919708,2.65,7,True,opticargo-synthetic-demand-forecast-generator-v1,341.967,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
c94866b5-aad8-5f00-aa56-cdfa38cda39f,810166c3-6972-58fb-9fe3-7f712bb27c89,2024-06-10T15:00:00+00:00,2024-07-10T15:00:00+00:00,134.981,434.795,2124.772,53,761.968,1.274688,0,0.166135,0.253207,1.015815,1.008795,0.901,30,True,opticargo-synthetic-demand-forecast-generator-v1,1718.081,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
b96afb1f-cc07-5af6-aab7-cbcbde09ac4f,d9f7188b-272e-5971-b6ff-8b7e99e95945,2024-06-10T19:00:00+00:00,2024-06-24T19:00:00+00:00,2892.069,377.961,1766.655,44,1375.341,0.973997,0,0.16588,0.319208,0.845962,1.060921,1.726,14,True,opticargo-synthetic-demand-forecast-generator-v1,1160.947,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
ad620d83-d325-5b79-b2d3-28f952a8f27a,89222528-bdce-5bda-a495-6e3e1ba63dbb,2024-06-11T00:00:00+00:00,2024-06-14T00:00:00+00:00,345.575,297.698,1335.901,23,2408.094,0.857657,0,0.53992,0.353424,0.990679,1.044073,17.244,3,True,opticargo-synthetic-demand-forecast-generator-v1,140.633,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
79cce818-06ac-508c-8dc3-5cc17c93c7e6,02a4811f-7a3d-5c9d-910e-2d182d59b326,2024-06-11T09:00:00+00:00,2024-06-18T09:00:00+00:00,2809.047,414.186,1598.604,40,1468.095,1.062441,0,0.343674,0.120301,0.927195,0.879919,2.65,7,True,opticargo-synthetic-demand-forecast-generator-v1,374.662,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
421fb570-68c3-5e18-974c-30aa9f7b2667,e76c2f7b-812a-5634-bc38-c1041c14c88b,2024-06-11T17:00:00+00:00,2024-06-25T17:00:00+00:00,576.528,434.646,1963.968,103,941.809,1.076391,0,0.118574,0.136689,1.083323,0.981538,15.242,14,True,opticargo-synthetic-demand-forecast-generator-v1,737.569,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
cca58b6e-ac39-5918-b7b1-a712904e80ab,72167236-1333-5101-b5d3-c94f984d8b34,2024-06-11T20:00:00+00:00,2024-06-18T20:00:00+00:00,2403.988,293.191,1129.008,70,777.116,0.695938,0,0.296099,0.319121,0.922271,0.879273,4.814,7,True,opticargo-synthetic-demand-forecast-generator-v1,305.744,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
de6c76e5-0b17-5a2f-a041-543c970dd43b,daad8e42-ed39-5153-8663-ce44d6e1ea35,2024-06-12T04:00:00+00:00,2024-06-15T04:00:00+00:00,1079.534,450.177,2074.542,54,497.86,1.025907,0,0.205105,0.217011,1.116918,1.057228,0.418,3,True,opticargo-synthetic-demand-forecast-generator-v1,213.907,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
7a015909-4b9e-5530-b1f0-45a942d5bb5e,ccc1058b-8fb5-5b6f-a201-6545f0d87bfa,2024-06-12T09:00:00+00:00,2024-06-19T09:00:00+00:00,2293.952,529.71,2584.279,40,780.401,1.172598,0,0.307327,0.362106,1.012286,1.183911,4.883,7,True,opticargo-synthetic-demand-forecast-generator-v1,533.62,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
77aa2cd8-8424-509b-9673-debe79f3c2c1,6d6e7774-de9e-5ef3-99ab-28cabddd3311,2024-06-12T12:00:00+00:00,2024-06-19T12:00:00+00:00,2962.809,544.743,2168.425,117,2094.28,1.312293,0,0.581265,0.207457,0.816149,0.997668,6.199,7,True,opticargo-synthetic-demand-forecast-generator-v1,651.92,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
6ea6a2b3-77c4-5d21-a051-5c05ec2fe60d,1f71defa-63dd-508c-a1ad-b462c6d0d070,2024-06-12T23:00:00+00:00,2024-06-19T23:00:00+00:00,405.41,489.253,2340.242,105,2180.595,0.995006,0,0.192505,0.024268,0.604431,1.0457,10.264,7,True,opticargo-synthetic-demand-forecast-generator-v1,669.086,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
c5e8c9d3-2f55-5707-8419-2a1b72c87636,5ccb5f47-cf78-5925-892b-3f6abf110a1d,2024-06-13T03:00:00+00:00,2024-07-13T03:00:00+00:00,1424.982,619.251,2433.719,47,1054.69,1.14539,0,0.375717,0.034405,0.895132,1.132326,15.409,30,True,opticargo-synthetic-demand-forecast-generator-v1,2621.164,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
8ef1e728-ff21-5a9d-ab3c-c79dbd5ddb89,45b53ef8-9c2b-5118-9b30-918b76c5cc03,2024-06-13T10:00:00+00:00,2024-06-20T10:00:00+00:00,2107.662,413.26,1847.453,57,1525.288,0.871282,0,0.489598,0.21671,1.118505,1.028156,7.615,7,True,opticargo-synthetic-demand-forecast-generator-v1,408.88,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
03c7df90-7d29-52a6-a28e-7c4ee527b367,9b5ab654-6590-5ef0-b72a-7b8ba473531e,2024-06-13T15:00:00+00:00,2024-06-20T15:00:00+00:00,2466.446,429.515,1983.218,38,1630.409,0.872818,0,0.178646,0.176058,0.860598,0.912741,2.016,7,True,opticargo-synthetic-demand-forecast-generator-v1,521.576,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
f4a3f6c3-5c36-577c-b16b-6cb56e198d4c,1cc32c05-3116-5f56-b08c-0c8fb12dcd7e,2024-06-13T21:00:00+00:00,2024-06-27T21:00:00+00:00,634.81,484.046,1644.132,38,1411.613,1.141466,0,0.565515,0.656352,0.894977,0.842663,14.233,14,True,opticargo-synthetic-demand-forecast-generator-v1,1025.595,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
013077bf-d6ff-5f29-81d7-19b42d344d21,ef2487be-139b-5d6e-92f2-55fcc4454b31,2024-06-14T01:00:00+00:00,2024-06-17T01:00:00+00:00,2330.072,514.781,1929.161,48,937.827,0.778392,0,0.062547,0.113101,1.174564,1.041585,4.223,3,True,opticargo-synthetic-demand-forecast-generator-v1,233.069,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
d57f2b17-21a7-50f1-bb1c-0929b442600a,8f1ac145-8c39-5356-8f75-f373f063ead0,2024-06-14T10:00:00+00:00,2024-06-28T10:00:00+00:00,297.753,408.696,1806.179,29,2088.562,0.828176,0,0.153179,0.10298,1.167423,0.895281,6.968,14,True,opticargo-synthetic-demand-forecast-generator-v1,812.583,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
11f4b51a-6f03-567d-b33e-fb534be8e34a,6994ad52-d768-5955-bb8c-87e507afde3d,2024-06-14T16:00:00+00:00,2024-06-28T16:00:00+00:00,620.108,568.881,2266.846,37,1170.712,1.036082,0,0.192871,0.088031,0.872013,0.885945,11.583,14,True,opticargo-synthetic-demand-forecast-generator-v1,1272.35,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
877861a3-7754-5daa-8d7a-778e1debb04a,bedec1d6-1c95-56dc-8aaf-1ef6bbb024b3,2024-06-14T18:00:00+00:00,2024-06-21T18:00:00+00:00,2203.093,492.861,2129.926,51,956.558,0.916017,0,0.198624,0.133168,1.038727,0.896655,3.651,7,True,opticargo-synthetic-demand-forecast-generator-v1,483.592,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
fa9e654f-12bf-5261-a143-29163077a133,931c42b5-e008-5e62-9a96-aa7ba8732da7,2024-06-15T02:00:00+00:00,2024-06-18T02:00:00+00:00,1547.855,493.752,2339.615,62,2152.769,0.916581,1,0.372149,0.278231,0.847766,0.875229,1.958,3,True,opticargo-synthetic-demand-forecast-generator-v1,260.671,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
2aeced83-adc9-5515-ac65-8b5cd2601ba6,f184cda8-c422-544e-86b6-694523d871c8,2024-06-15T07:00:00+00:00,2024-07-15T07:00:00+00:00,2236.11,579.183,2583.906,65,2168.518,0.954057,1,0.445989,0.345291,0.930281,0.997631,6.453,30,True,opticargo-synthetic-demand-forecast-generator-v1,3722.102,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
ebfd664f-755c-50fd-9152-f67408f90e07,97109b0f-c846-59d1-9540-59231c026aef,2024-06-15T14:00:00+00:00,2024-06-18T14:00:00+00:00,2765.636,761.232,3367.059,58,233.427,1.071318,1,0.451011,0.296538,1.067584,1.149112,6.936,3,True,opticargo-synthetic-demand-forecast-generator-v1,410.303,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
99d90cf5-cf45-5974-979f-e7fc9f001eaa,55be09d7-365f-5c90-b57c-45510616c1c8,2024-06-15T23:00:00+00:00,2024-06-22T23:00:00+00:00,2722.746,698.47,2684.022,78,471.703,0.883556,1,0.439396,0.693691,0.972505,1.196271,5.592,7,True,opticargo-synthetic-demand-forecast-generator-v1,657.139,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
347fb69a-63a7-59aa-9112-e3e55d185a3f,6d3bf7cd-ee62-5425-807d-f24eed498dd2,2024-06-16T02:00:00+00:00,2024-07-16T02:00:00+00:00,672.624,714.875,2735.313,81,2490.84,0.832383,1,0.489077,0.236902,0.998315,1.089914,3.89,30,True,opticargo-synthetic-demand-forecast-generator-v1,3221.241,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
6ec93770-8ac9-5630-8225-ddd4b413bb72,5582c96c-4f8e-5bc7-8db3-287eb0d044ff,2024-06-16T07:00:00+00:00,2024-06-19T07:00:00+00:00,2158.639,522.987,2299.646,43,1885.248,0.829613,1,0.071706,0.237767,0.697321,0.804966,7.164,3,True,opticargo-synthetic-demand-forecast-generator-v1,245.907,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
44833bd5-8f47-5be5-9d57-1bba910db3c8,af9ca400-4d71-5d88-a5c4-8e8f560f37bd,2024-06-16T14:00:00+00:00,2024-06-17T14:00:00+00:00,1457.092,1181.681,5499.043,174,908.468,1.422288,1,0.34903,0.658027,1.029798,1.142614,25.295,1,True,opticargo-synthetic-demand-forecast-generator-v1,317.078,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
1d206287-78d6-5977-8186-a90dad8d0e9f,9af95a12-0aa4-506f-8e4a-e289f38bd524,2024-06-16T19:00:00+00:00,2024-06-19T19:00:00+00:00,1925.652,933.027,4019.843,82,1376.219,0.938307,1,0.466263,0.176577,0.993838,1.17407,7.032,3,True,opticargo-synthetic-demand-forecast-generator-v1,378.274,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
86bcd7d3-56ed-57e9-9c14-e24e0d104956,b64fa115-8260-5f02-bc10-4636e8044d29,2024-06-17T03:00:00+00:00,2024-06-20T03:00:00+00:00,706.379,1153.543,5690.176,92,2305.541,1.514611,0,0.186329,0.20585,0.977435,1.019514,17.275,3,True,opticargo-synthetic-demand-forecast-generator-v1,678.46,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
f5bf12f2-4647-5b99-bc27-f6aad15c8772,00db2b26-6068-5ba2-b391-921d20d4da14,2024-06-17T06:00:00+00:00,2024-07-01T06:00:00+00:00,2456.389,734.986,3443.247,111,2007.545,0.986301,0,0.350717,0.039258,1.257934,0.917709,6.034,14,True,opticargo-synthetic-demand-forecast-generator-v1,1441.924,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
9b2fc97e-b7cf-56d1-b0b6-63fc86aea08f,1b358199-cb99-5bcb-b368-301c07733838,2024-06-17T13:00:00+00:00,2024-06-24T13:00:00+00:00,1074.475,767.907,3267.516,80,1600.239,0.975318,0,0.191487,0.054882,1.012107,0.942948,1.638,7,True,opticargo-synthetic-demand-forecast-generator-v1,779.163,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
873b3fea-8f99-5bd3-9416-83819f554abf,a0f03797-4d6c-5804-b000-468179ec6ed7,2024-06-17T18:00:00+00:00,2024-06-20T18:00:00+00:00,481.868,1066.357,4424.137,92,1860.004,1.099757,0,0.054797,0.238001,0.684195,1.020469,14.337,3,True,opticargo-synthetic-demand-forecast-generator-v1,368.08,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
4b5a1cc8-7761-5dee-80e1-15b6e0e39621,78df9518-98a9-56b5-9f96-244bbb869d44,2024-06-18T02:00:00+00:00,2024-06-21T02:00:00+00:00,2171.721,807.831,3220.366,106,1378.203,0.808734,1,0.263089,0.378213,1.100775,1.054007,18.756,3,True,opticargo-synthetic-demand-forecast-generator-v1,295.172,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
3581b032-cb32-55f4-8543-e8b9d8ab9243,a5e47f12-7a9c-5790-89ce-bf305b085426,2024-06-18T06:00:00+00:00,2024-06-25T06:00:00+00:00,2817.833,873.589,3679.481,66,511.402,0.907922,0,0.131921,0.148737,1.176107,1.06177,2.802,7,True,opticargo-synthetic-demand-forecast-generator-v1,868.795,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
f0167b4f-29de-5b3e-85dc-a9d4adb70f1c,efbc277b-8c6e-5dab-9380-4309c294d9c2,2024-06-18T16:00:00+00:00,2024-06-25T16:00:00+00:00,2343.351,871.222,3895.134,97,608.744,1.009353,0,0.431094,0.32071,0.715832,1.026562,2.288,7,True,opticargo-synthetic-demand-forecast-generator-v1,790.919,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
43ba83b1-49fb-5cef-9b3b-fa3e4eb2ae11,ea953a32-9508-51ad-9de8-80ba44074fea,2024-06-18T23:00:00+00:00,2024-07-18T23:00:00+00:00,1423.157,815.582,3294.084,65,2080.415,0.88761,0,0.283614,0.080439,1.077658,0.942846,9.069,30,True,opticargo-synthetic-demand-forecast-generator-v1,2497.207,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
8a6114dc-af22-56e5-964b-b724ea3abf42,9892aaae-2f96-565c-9485-6e3536451789,2024-06-19T01:00:00+00:00,2024-06-26T01:00:00+00:00,2458.259,726.684,3873.542,136,2236.672,1.092594,0,0.384412,0.188071,0.880969,0.949977,7.086,7,True,opticargo-synthetic-demand-forecast-generator-v1,761.832,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
074d1885-9880-5085-8e0b-2abb1eae14bb,0764bd31-ed7d-536b-9163-9ff05d0c53ff,2024-06-19T09:00:00+00:00,2024-06-26T09:00:00+00:00,1109.727,941.148,3628.229,85,1842.402,1.033552,0,0.530333,0.048902,0.736323,0.953028,9.14,7,True,opticargo-synthetic-demand-forecast-generator-v1,979.165,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
47770046-b93c-57d7-8a49-0359bb5481ee,dd9965a2-72b5-5038-9230-fdbb0378299a,2024-06-19T12:00:00+00:00,2024-06-26T12:00:00+00:00,261.968,806.391,3479.194,76,633.305,1.080026,0,0.674596,0.40211,1.256527,0.933956,17.068,7,True,opticargo-synthetic-demand-forecast-generator-v1,769.209,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
0b4ffa36-ae96-5748-b815-3a4a04011f6a,bbef1049-7862-5c3b-8804-6dfe5ec6312c,2024-06-19T23:00:00+00:00,2024-06-26T23:00:00+00:00,930.214,753.581,3016.905,55,159.935,0.946494,0,0.778224,0.061958,0.627732,0.984509,11.081,7,True,opticargo-synthetic-demand-forecast-generator-v1,279.765,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
e3940173-c73f-5d14-8b18-5547e1d79c28,1d69b29e-55da-5adc-a000-83803ef71d05,2024-06-20T00:00:00+00:00,2024-06-27T00:00:00+00:00,858.626,1041.273,4526.12,213,2448.559,1.237892,0,0.369143,0.18403,1.0073,0.909029,2.817,7,True,opticargo-synthetic-demand-forecast-generator-v1,1166.987,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
9e11d806-5099-5a5e-adb0-0700e2fa20a2,ff07a522-263b-532e-850b-16312e16b3cb,2024-06-20T08:00:00+00:00,2024-06-23T08:00:00+00:00,1316.321,862.336,3566.252,111,2434.147,0.884579,0,0.523578,0.270097,1.09521,1.092746,28.811,3,True,opticargo-synthetic-demand-forecast-generator-v1,368.452,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
4550f89e-3889-55ee-9570-f587b53ea27b,31860361-9f5d-50e8-be97-ef7c382ab340,2024-06-20T15:00:00+00:00,2024-07-20T15:00:00+00:00,728.97,1067.854,4823.098,82,2389.776,1.055869,0,0.413312,0.067014,0.971804,1.058569,10.797,30,True,opticargo-synthetic-demand-forecast-generator-v1,3009.06,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
bd813230-555e-5755-bc55-5692acb66e35,e3836013-1a2a-5ce7-aeac-78ebca2822f0,2024-06-20T23:00:00+00:00,2024-07-20T23:00:00+00:00,668.816,1203.743,4672.003,151,2141.465,1.04515,0,0.355804,0.246576,0.803651,1.158407,1.685,30,True,opticargo-synthetic-demand-forecast-generator-v1,4661.771,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
32c7ab96-d32c-57ae-9785-7bf06348ed6d,ef609d5a-6542-51f1-b69c-730460dff7b3,2024-06-21T02:00:00+00:00,2024-07-05T02:00:00+00:00,1711.538,752.199,3153.096,112,2281.898,0.847453,1,0.124516,0.365256,1.09507,0.909815,4.815,14,True,opticargo-synthetic-demand-forecast-generator-v1,1288.549,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
ea29c1d8-2854-533b-a459-29308daf9d19,121f88e2-3270-530f-97a8-a15f9dfb554f,2024-06-21T08:00:00+00:00,2024-07-05T08:00:00+00:00,913.215,967.032,3834.116,184,424.635,0.975512,0,0.084612,0.411414,0.768034,0.850453,9.102,14,True,opticargo-synthetic-demand-forecast-generator-v1,1813.603,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
f22d4929-089f-5b29-bd60-46b4fcd585d3,1731ee8d-5f38-5a16-9133-e10a61755a55,2024-06-21T13:00:00+00:00,2024-06-28T13:00:00+00:00,2939.052,688.01,3017.721,75,1692.972,0.807026,0,0.135805,0.348706,1.150008,0.812478,9.695,7,True,opticargo-synthetic-demand-forecast-generator-v1,744.979,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
7291a55f-e89d-542a-8ea7-97be54920772,2c7085ad-d2dc-57b1-aca8-f5ee239adeb8,2024-06-21T19:00:00+00:00,2024-07-05T19:00:00+00:00,2719.368,882.518,3686.029,72,1272.201,0.926199,0,0.118168,0.12382,0.778326,0.879258,3.507,14,True,opticargo-synthetic-demand-forecast-generator-v1,1424.364,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
d01d0933-4641-5378-bcb9-97f52307ca07,3a46f587-27e1-50d4-a602-1483195baa27,2024-06-22T00:00:00+00:00,2024-06-25T00:00:00+00:00,2198.05,1125.221,5369.533,221,2482.585,0.921771,1,0.376623,0.322877,0.788854,1.170168,7.915,3,True,opticargo-synthetic-demand-forecast-generator-v1,496.682,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
5e00b3ab-0408-5b9a-925b-d96544d9dda7,185c1deb-0411-5f84-8d84-a7dd670472c2,2024-06-22T10:00:00+00:00,2024-07-06T10:00:00+00:00,120.335,942.353,4477.826,107,479.796,0.882727,1,0.367237,0.141077,0.934003,1.062907,8.117,14,True,opticargo-synthetic-demand-forecast-generator-v1,1570.826,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
6a53ab58-0de7-5c95-a7e2-c2026566b807,9c184baa-aa58-501a-be6b-771ee2e85a4b,2024-06-22T12:00:00+00:00,2024-07-22T12:00:00+00:00,724.933,1145.768,5130.736,218,1797.296,1.029871,1,0.218453,0.139801,0.896482,1.000132,10.99,30,True,opticargo-synthetic-demand-forecast-generator-v1,4135.906,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
480be169-53d8-5025-a7e2-6c0ef33fc804,20ea3e25-8ffd-5e2d-9c60-1a23ae5a66e4,2024-06-22T21:00:00+00:00,2024-06-29T21:00:00+00:00,1194.928,1799.907,6669.822,164,763.858,1.277629,1,0.234278,0.19496,0.860981,1.032286,3.147,7,True,opticargo-synthetic-demand-forecast-generator-v1,1355.566,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
d062b4c9-9d1a-5dbd-a765-4d35c23d0ffa,88ff9ae1-94db-5e35-a5c0-8df5b33a9a16,2024-06-23T01:00:00+00:00,2024-06-30T01:00:00+00:00,2766.571,960.188,4180.8,80,2017.896,0.855562,1,0.316083,0.249354,1.023244,0.8674,10.962,7,True,opticargo-synthetic-demand-forecast-generator-v1,1144.425,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
2f81b5c3-0e2c-585f-836e-82bc3c2ee744,37638930-0bf1-5822-abed-075717d7e45d,2024-06-23T11:00:00+00:00,2024-06-30T11:00:00+00:00,1555.455,1204.825,4450.803,115,1696.057,1.004693,1,0.251928,0.324595,0.761851,0.842588,13.272,7,True,opticargo-synthetic-demand-forecast-generator-v1,1213.74,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
09f3fd2f-8a2e-55b9-9f3c-4a18ace2e749,7e0f69e6-12e7-5ab8-860a-d6a9912689cd,2024-06-23T17:00:00+00:00,2024-06-30T17:00:00+00:00,2631.735,1851.629,7079.186,364,2491.943,1.099866,1,0.127819,0.703536,1.019649,1.265548,10.349,7,True,opticargo-synthetic-demand-forecast-generator-v1,1737.923,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
7ba27e4d-93f9-5cfd-96f2-ff4798492a4a,39178abd-d82b-533d-8322-a1ebec9a842d,2024-06-23T20:00:00+00:00,2024-06-30T20:00:00+00:00,379.68,1195.89,5129.09,269,230.101,1.035082,1,0.386252,0.074317,0.810875,1.130382,6.704,7,True,opticargo-synthetic-demand-forecast-generator-v1,357.964,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
